vertex_1,vertex_2,diameter
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,51,9.6
51,52,5.6342
52,52,4.317
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,52,4.2385
52,53,4.1236
53,53,4.317
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,53,4.6112
53,54,4.2307
54,54,18.219
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,54,6.6573
54,55,5.6342
55,55,18.219
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,55,24.0
55,56,18.258
56,56,5.5144
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,56,2.4732
56,57,3.008
57,57,5.5144
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,57,7.0184
57,58,5.1799
58,58,5.5144
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,58,7.0517
58,59,6.3528
59,59,6.4292
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,59,7.3137
59,60,6.0003
60,60,6.4292
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,60,6.1793
60,61,4.9699
61,61,4.2307
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,61,4.6095
61,62,4.2966
62,62,4.2307
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,62,3.4715
62,63,4.2178
63,63,19.34
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,63,10.021
63,64,7.974
64,64,6.0003
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,64,5.0132
64,65,4.285
65,65,6.0003
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,65,5.6741
65,66,4.3439
66,66,3.9932
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,66,2.9358
66,67,4.285
67,67,3.9932
67,67,4.4392
67,67,4.4392
67,67,4.4392
67,67,4.4392
67,67,4.4392
67,67,4.4392
67,67,4.4392
67,67,4.4392
67,68,3.6756
68,68,3.9932
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,68,4.6046
68,69,4.6662
69,69,6.7901
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,69,8.0
69,70,10.963
70,70,6.7901
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,70,6.579
70,71,6.222
71,71,4.285
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,71,4.9061
71,72,4.2664
72,72,3.6756
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,72,2.4596
72,73,4.3439
73,73,3.6756
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,73,4.128
73,74,4.0639
74,74,4.3439
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,74,4.8982
74,75,4.8119
75,75,6.3191
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,75,6.4869
75,76,5.8956
76,76,6.3191
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,76,5.9523
76,77,6.1403
77,77,6.3191
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,77,6.5181
77,78,5.5256
78,78,5.4059
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,78,4.4495
78,79,6.1403
79,79,5.4059
79,79,6.2912
79,79,6.2912
79,79,6.2912
79,80,6.2912
80,80,6.2912
80,80,6.2912
80,80,6.2912
80,80,5.5643
80,80,19.654
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
80,80,6.9379
