vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht
113,599,3.9559252262e-06,0.0001016709894309,-1.2872997605803255e-17,-1.2437113278254837e-06,0.3
114,126,4.4e-05,3.509491840145928e-05,3.9794856804522574e-15,3.3830484433590324e-06,0.3
114,253,7.5359053612e-06,4.6412026688796046e-05,-9.47142998451412e-16,-2.945124961530719e-05,0.3
115,140,4.3264923096e-06,6.724045381354223e-05,1.6810650717121594e-16,1.4002107213552822e-05,0.3
115,146,3.0852153302e-06,7.20987810776676e-06,5.463016159408474e-17,7.880567174062774e-06,0.3
116,191,4.5201125144e-06,5.521660322394842e-05,1.7468048481228768e-16,1.351865899826063e-05,0.3
117,255,4.729371547599999e-06,9.391848782213543e-05,5.1026622781451505e-18,3.657476882339909e-07,0.3
117,181,5.279498100199999e-06,1.7049159094905644e-05,5.804272021408937e-17,3.441680873682644e-06,0.3
118,175,5.4844727516e-06,7.414067770801292e-05,5.054631544918122e-16,2.8036913238930916e-05,0.3
118,6563,4.4972434044e-06,1.9292528739883945e-05,-2.560098648568112e-16,-1.998291704469448e-05,0.3
119,318,3.7086024284e-06,0.0001127257351877,1.289370207403541e-17,1.384292213290518e-06,0.3
119,150,2.4802925586e-06,1.0756630355021698e-05,5.263763747159185e-18,1.0894334022422768e-06,0.3
120,221,2.4601356984e-06,0.0001711075956671,3.81600729197999e-18,8.027885851182329e-07,0.3
121,652,5.513045787800001e-06,0.0001530297282786,-9.870668928247894e-17,-5.4251821605740866e-06,0.3
121,213,4.1048116684e-06,1.909564735931829e-05,-2.0549686618524907e-16,-1.8680729139982628e-05,0.3
122,395,4.0050110816e-06,0.000130562174804,9.607329542259747e-18,9.095644583777974e-07,0.3
122,395,3.3211472033999995e-06,7.309346048574125e-05,5.129886306764495e-18,6.579845789187263e-07,0.3
123,297,4.480723380999999e-06,7.185081979862196e-05,7.258838557194637e-18,5.701127721447398e-07,0.3
123,168,4.935453415e-06,2.5755901397162685e-05,-5.606926641797883e-17,-3.7361316264054665e-06,0.3
124,193,3.8720207214e-06,7.565393841805629e-05,-4.0461735500246527e-17,-4.049042932729422e-06,0.3
124,377,3.70920825e-06,6.482284046281714e-05,3.236360599295458e-18,3.4736956376342473e-07,0.3
124,156,4.2158837318e-06,1.9731321849709866e-05,3.2714889957912897e-17,2.845140121774559e-06,0.3
125,126,4.4e-05,6.404017264462459e-05,-4.123843792298809e-15,-3.5057704543886654e-06,0.3
125,281,1.16000003814e-05,2.594938298937632e-05,-7.803436194159196e-17,-1.0478745248270746e-06,0.3
126,296,6.2636256218e-06,0.0001653543651005,-1.4435811184579406e-16,-6.316328014029758e-06,0.3
127,154,4.962409019399999e-06,8.40503720096806e-05,-2.5400745419335702e-17,-1.676779126656719e-06,0.3
127,188,3.4096345902e-06,4.463008782846251e-05,2.1099757368474926e-17,2.5946547841504604e-06,0.3
128,174,4.3511118888e-06,3.448455241637955e-05,6.703114385654258e-18,5.530501332439721e-07,0.3
128,173,3.7579767704e-06,1.7363596551749418e-05,5.099816545874746e-17,5.358710402173162e-06,0.3
129,6672,3.8615641594e-06,8.162523012439246e-05,1.367089743112122e-17,1.3741266140071323e-06,0.3
129,424,3.3053660392e-06,7.147896575445051e-05,-6.588340273714615e-18,-8.515177927092238e-07,0.3
129,186,3.3631174564e-06,6.609418944360026e-05,-5.528476910576681e-17,-6.949894196788151e-06,0.3
131,145,4.0490865708e-06,9.711391128698304e-05,2.6907892580659015e-17,2.5019316477835066e-06,0.3
131,405,3.9953298568e-06,6.634022991907155e-05,-5.560118224783041e-18,-5.285002766402325e-07,0.3
132,164,9.1999998092e-06,1.3756630355021698e-05,4.693549381786786e-15,9.961216782455e-05,0.3
132,521,4.4141521454e-06,0.0001034351483205,2.436506952680842e-16,1.9623997211062425e-05,0.3
133,224,3.8455007076e-06,9.87284060182738e-05,-6.941665843460183e-18,-7.025127424725859e-07,0.3
134,270,4.6102519036e-06,6.619396554912956e-05,6.8501668732831095e-18,5.127416065413144e-07,0.3
134,148,4.606136322e-06,6.260137953479867e-05,1.3896760000251153e-17,1.041760154910583e-06,0.3
137,158,5e-05,2.599927104214098e-05,7.42027969227774e-15,4.80826771804667e-06,0.3
137,293,9.799208641e-06,6.836213863603139e-05,-9.678012692827196e-16,-1.8157443496288213e-05,0.3
138,153,5.271343708e-06,4.345511516485669e-05,5.119863780658502e-16,3.04405274318321e-05,0.3
139,498,3.2962687016e-06,9.58281821238031e-05,3.7619024514479105e-17,4.883593918436285e-06,0.3
140,145,3.985305547799999e-06,2.2241911729260268e-05,-6.692311019246799e-17,-6.387525521632645e-06,0.3
140,341,5.6341290474e-06,4.206960989614744e-05,2.3502961736368224e-16,1.243167408005471e-05,0.3
141,382,4.047770977e-06,8.645365724913867e-05,-2.986942104760616e-17,-2.7787880100888155e-06,0.3
141,365,3.8455007076e-06,4.551253175218439e-05,-4.852706662441341e-17,-4.911052105826145e-06,0.3
142,150,3.3366577626e-06,2.4802389661575336e-05,4.2009611063266883e-19,5.348317207979159e-08,0.3
142,220,2.9800860882e-06,2.183109795523918e-05,6.928098364641662e-17,1.0558984768443965e-05,0.3
143,280,3.2674906254e-06,8.686859976937077e-05,-2.7626854094765303e-17,-3.637056742214588e-06,0.3
143,167,5.6874833106e-06,3.7192023676495605e-05,3.261249898722009e-17,1.696437613291867e-06,0.3
143,236,5.261778354599999e-06,6.914067770801291e-05,-4.985644892453526e-18,-2.9736540068003623e-07,0.3
144,199,3.3228559494e-06,1.0292528739883944e-05,-3.3632867360767824e-17,-4.310367843912361e-06,0.3
145,289,3.4298758506000003e-06,6.392261656834644e-05,-4.0015217611808423e-17,-4.8741441274270725e-06,0.3
146,147,4.0479798316e-06,1.4292528739883944e-05,1.49404805235723e-16,1.3898124776787118e-05,0.3
146,189,4.6138548852e-06,1.0853006672199012e-05,-9.477464364163421e-17,-7.084594099753518e-06,0.3
147,189,5.005287647200001e-06,7.6707955217032e-05,-1.1297139894743957e-16,-7.3478857432961355e-06,0.3
147,276,5.0079174042e-06,4.565879612212636e-05,2.623762041831631e-16,1.7050025825075583e-05,0.3
148,268,3.3219351768e-06,5.8512531752184384e-05,1.0473202111231885e-16,1.3428347308004548e-05,0.3
149,169,7.6419606208e-06,3.546264369941973e-05,-1.0970701086924281e-16,-3.322694394651206e-06,0.3
149,191,9.3697547912e-06,3.504503034869462e-05,-2.7179098823231195e-16,-5.566475121102188e-06,0.3
149,357,1.62741508484e-05,4.899781312642295e-05,-1.0684163571003707e-15,-7.222859223137702e-06,0.3
150,511,3.2780017852e-06,0.0001155814126904,5.683859857791677e-18,7.444462968719196e-07,0.3
151,6557,3.4498848916e-06,3.175590139716268e-05,7.097924114339295e-17,8.565323022115206e-06,0.3
151,241,4.6431012154e-06,4.229447061251791e-05,-1.4839752170686266e-16,-1.0974843701393863e-05,0.3
151,186,4.0517311096e-06,1.0120955864630137e-05,1.0667346379868558e-16,9.907960440294556e-06,0.3
153,288,3.9440603256e-06,3.946264369941971e-05,3.1798252380746327e-16,3.087350306201274e-05,0.3
154,202,5.3201751708e-06,4.216671517118377e-05,-3.4176367220538674e-17,-1.9995332060312543e-06,0.3
154,179,4.9703278542e-06,5.974691494688162e-06,8.775621801208384e-18,5.77717509952391e-07,0.3
155,6554,3.1995651722e-06,1.6681433796945202e-05,-3.958593345395084e-18,-5.389116088016081e-07,0.3
155,584,4.0517311096e-06,0.0001142662462757,-4.635331658992114e-17,-4.305352153147642e-06,0.3
155,283,3.7579767704e-06,6.116938600167676e-05,4.8125363806326556e-17,5.0568463653057806e-06,0.3
156,522,5.2036147118e-06,7.880020278799828e-05,9.974393802719447e-17,6.065415579630588e-06,0.3
157,466,4.7375469208e-06,8.78002027879983e-05,-2.8633096925176956e-16,-2.046329880147832e-05,0.3
158,185,3e-05,0.0001310141351814,-4.2034683697477585e-15,-8.005219491907833e-06,0.3
158,278,5.4e-05,6.275444348144464e-05,1.1623748062023621e-14,6.392894022137289e-06,0.3
159,170,9.6850566864e-06,6.287345747344082e-05,-3.7050821922513374e-16,-7.112865965075953e-06,0.3
103,159,3.4e-05,3.773132184970986e-05,-4.98136054883998e-15,-7.296835687962807e-06,0.3
159,195,3.4e-05,0.0001840569786565,-4.6108523296146185e-15,-6.754104927918396e-06,0.3
160,321,3.979169607199999e-06,4.648382345852054e-05,-1.2905217198098585e-16,-1.2348739050563409e-05,0.3
161,396,5.4838318824e-06,6.594719611579927e-05,-1.0331666003626902e-16,-5.731922985388059e-06,0.3
161,339,3.4002263546e-06,3.448455241637956e-05,-4.9237205281566537e-17,-6.081657317655959e-06,0.3
162,6551,4.0520305634e-06,2.9948654031517307e-05,-7.145408941062255e-17,-6.635932962446531e-06,0.3
162,288,4.5057053566e-06,5.414747728471693e-05,-4.0341388113975997e-16,-3.1388996280693664e-05,0.3
163,222,4.5988402366e-06,6.156169084709003e-05,-4.580104631953854e-17,-3.4426672884942285e-06,0.3
163,679,4.703518867399999e-06,0.0001130194768424,3.1728421121583254e-16,2.2955368309005483e-05,0.3
164,6569,9.1999998092e-06,5.952958276507417e-05,4.305001621112068e-15,9.136593845826839e-05,0.3
164,757,4.7075300216e-06,0.0002108347887706,3.8854776067464034e-16,2.807052498584409e-05,0.3
165,262,4.4334101676e-06,5.19486540315173e-05,2.417569220294087e-17,1.9329676828862123e-06,0.3
165,384,4.7375469208e-06,6.768264671172015e-05,-2.983834547678688e-17,-2.132465729532523e-06,0.3
166,229,4.9703278542e-06,5.153371151128521e-05,1.826350718735225e-16,1.20232481917371e-05,0.3
166,212,4.4443154336e-06,3.0413484604514074e-05,-4.17625698779115e-16,-3.325372623061087e-05,0.3
167,250,4.6061229706e-06,7.585081979862197e-05,6.008123620765816e-18,4.503966760288547e-07,0.3
167,287,3.8866915702e-06,3.47804809446155e-05,2.6604375366454377e-17,2.645889814447846e-06,0.3
168,190,4.6334052086e-06,1.5438793109825915e-05,-6.873750654280797e-17,-5.101582202473862e-06,0.3
169,225,3.2780017851999995e-06,1.4902894724963673e-05,-6.670006320610299e-17,-8.736073073096216e-06,0.3
170,248,7.018048763200001e-06,5.606888093828843e-05,-7.86588159302571e-17,-2.7938433172821036e-06,0.3
171,216,3.21143651e-06,2.260963702722071e-05,-5.44625953072738e-18,-7.37073612290252e-07,0.3
171,870,3.7132239342e-06,0.0001924553541208,-1.702020875235929e-17,-1.8236267825623142e-06,0.3
172,173,4.3511118888e-06,5.6019721843382776e-05,-6.303249765897573e-17,-5.20058725293472e-06,0.3
172,816,3.8227994442e-06,0.0001408116671389,7.167898921580361e-18,7.324604163515973e-07,0.3
173,668,3.3385355471999995e-06,0.0001024563280796,-1.2034332200228112e-17,-1.5307321582993232e-06,0.3
174,226,5.478459834999999e-06,5.372986393399183e-05,4.836280402881045e-18,2.687758740136777e-07,0.3
174,352,4.0994524956e-06,3.3973962536829146e-05,1.866833982773942e-18,1.7007198106871745e-07,0.3
175,204,6.8530097008e-06,2.7823569420676156e-05,1.0840588588875364e-15,4.0237966253739335e-05,0.3
175,294,6.031293869e-06,4.4412755646655065e-05,-5.785957043957241e-16,-2.7103071258507685e-05,0.3
152,176,4.7375469208e-06,5.684887792598799e-05,6.525101290249064e-17,4.6633131498559734e-06,0.3
176,207,4.7375469208e-06,7.18939082746826e-05,4.644369579638868e-16,3.319205138759508e-05,0.3
176,177,4.7375469208e-06,9.292528739883945e-06,-3.991859450613962e-16,-2.852873823773911e-05,0.3
178,200,4.9742765426e-06,3.4681433796945206e-05,4.495603619944181e-17,2.9555065737439502e-06,0.3
178,231,4.6481432914e-06,1.0756630355021698e-05,-5.559268754261262e-17,-4.103834543011665e-06,0.3
179,351,5.534103393599999e-06,3.6701884598187005e-05,-8.322523815047172e-18,-4.543651779321341e-07,0.3
179,589,3.751876831e-06,8.593208697554344e-05,1.7098145616255795e-17,1.8013728184763215e-06,0.3
180,6550,4.582789421e-06,0.0002452743108383,-2.7340494289998593e-17,-2.0672599526517072e-06,0.3
180,192,3.3511149884e-06,1.3438793109825918e-05,3.2842094661843863e-18,4.15232925182092e-07,0.3
180,465,4.0482516288e-06,9.599708416856392e-05,2.405628482381404e-17,2.237546593263986e-06,0.3
181,6553,3.418307066e-06,6.86327586589555e-05,1.770301081719996e-17,2.168091388408108e-06,0.3
181,256,4.1069169044e-06,1.0414213562373095e-05,4.033970939688572e-17,3.663979256940986e-06,0.3
182,380,4.545234203399999e-06,4.5440734982459895e-05,-3.430482170263355e-17,-2.6301637479102107e-06,0.3
183,197,4.610010624e-06,2.2706013344398028e-05,1.5162128590291968e-17,1.1350005592342982e-06,0.3
183,198,4.3886733056e-06,4.11912947186366e-05,-1.493092411278962e-17,-1.2142914446833481e-06,0.3
183,323,3.319667101e-06,2.519202367649561e-05,-2.312044775029505e-19,-2.9676593058963847e-08,0.3
184,188,3.2002384662e-06,1.165685424949238e-05,-6.858407231769979e-18,-9.333709131920459e-07,0.3
184,201,3.8470423222e-06,3.468070483908619e-05,4.87372105571027e-17,4.9290880973210715e-06,0.3
184,508,4.4913344384e-06,0.0001176498096718,-4.187880332533292e-17,-3.2761082147515298e-06,0.3
185,272,3e-05,5.424118277140126e-05,-3.378552029949493e-15,-6.434222452873942e-06,0.3
185,412,1.17573070526e-05,5.33655384243834e-05,-8.24916339798558e-16,-1.0782574530063516e-05,0.3
186,791,4.0517311096e-06,0.0001603721450712,5.138869469291829e-17,4.77304416641698e-06,0.3
187,198,4.3501148224e-06,2.585227771434e-05,-1.0759773806656062e-17,-8.880911589813842e-07,0.3
187,259,3.9813969136e-06,0.0001363278436804,2.3085786722910415e-18,2.2069995462452584e-07,0.3
187,200,5.9104475976e-06,1.1120955864630134e-05,8.451195134364172e-18,4.1050838413002957e-07,0.3
188,804,4.5138840676e-06,0.0001386763310919,1.4241350136704953e-17,1.1047147324738369e-06,0.3
189,289,4.4996566772e-06,2.94380641519669e-05,-2.077460425890767e-16,-1.620102263856407e-05,0.3
190,298,4.904075622599999e-06,2.25132607100434e-05,-1.801623453043623e-16,-1.2137198627615072e-05,0.3
191,398,4.9742765426e-06,6.197930419781513e-05,-9.711050342005764e-17,-6.384253495220922e-06,0.3
192,303,3.7824308872e-06,9.6700426682469e-05,1.0288178210050333e-17,1.0696806335111343e-06,0.3
192,291,3.826078415e-06,4.382356942067615e-05,-7.003968743866043e-18,-7.14707438612778e-07,0.3
193,228,3.2170045376e-06,6.6312520708079385e-06,3.715868340696151e-17,5.015025250207552e-06,0.3
195,952,1.38242893218e-05,0.0001913993954492,-2.0663866366294907e-15,-1.9483286200213024e-05,0.3
196,449,3.3860564232e-06,8.463202970109648e-05,1.542313456598533e-17,1.9178358652314946e-06,0.3
196,460,3.978126764200001e-06,7.407228072664044e-05,2.4146425648587588e-18,2.311518465710917e-07,0.3
197,267,4.7228894234e-06,2.3609637027220708e-05,5.755076066662489e-17,4.1347563961084046e-06,0.3
197,323,4.4996566772e-06,3.009491840145928e-05,-1.1286118697474113e-17,-8.801451148745658e-07,0.3
198,244,3.3336217404e-06,7.974691494688162e-06,-2.5690697919446112e-17,-3.275498804676976e-06,0.3
199,243,3.20160079e-06,3.372719310349884e-05,2.0382605261618167e-17,2.772018081567371e-06,0.3
199,601,4.4392352104000005e-06,0.0001213660223812,-5.401547262238609e-17,-4.309291954506221e-06,0.3
201,282,6.5120053292e-06,3.336626738224242e-05,7.457604782833797e-17,3.040153527292754e-06,0.3
202,232,3.5242106914e-06,8.928203230275509e-06,2.0983306639411107e-17,2.446686995046716e-06,0.3
203,471,2.9755678176e-06,0.0001794247039545,-3.860703977753513e-18,-5.898185470579774e-07,0.3
203,356,2.9637181757999994e-06,4.12158742660894e-05,-8.093920229219069e-18,-1.2443866416952299e-06,0.3
204,247,2.4601356983999995e-06,6.656169084709003e-05,2.440470616709502e-20,5.134114805095914e-09,0.3
204,219,7.8942523002e-06,2.448455241637955e-05,1.0840344541813732e-15,3.087556911631395e-05,0.3
205,251,3.4113981724e-06,5.3484552416379545e-05,-9.399495713361646e-17,-1.1549045223977552e-05,0.3
205,240,3.3385355471999995e-06,1.4756630355021695e-05,7.953229440420578e-17,1.0116277217737057e-05,0.3
206,337,3.9813969136e-06,7.899368438021192e-05,-2.372236378782531e-16,-2.267856267754474e-05,0.3
206,266,3.9657196998e-06,4.524118277140125e-05,1.9845609500258166e-16,1.9095870892411388e-05,0.3
207,235,4.8937883378e-06,0.0002130166130821,1.8842029525131108e-16,1.2739339793528106e-05,0.3
207,279,4.7375469208e-06,0.0001158206535892,2.7601666271257426e-16,1.972616325098882e-05,0.3
208,333,4.470843792e-06,8.618910784505957e-05,-8.72894386599518e-17,-6.881271249642043e-06,0.3
208,231,4.571458339600001e-06,1.6317108287336773e-05,5.24138863417254e-17,3.979724491289728e-06,0.3
209,255,4.3528385162e-06,2.5559748974456044e-05,7.668627015806633e-17,6.322912464665571e-06,0.3
209,256,4.9282813072000005e-06,6.914067770801292e-05,7.472681049935728e-17,4.9918210455581754e-06,0.3
209,270,5.5130457878e-06,4.8680704839086186e-05,5.628864486871953e-17,3.0937736257240025e-06,0.3
210,6564,3.1995651722e-06,2.985227771434e-05,-1.1491742614819485e-18,-1.5644530670700347e-07,0.3
210,6564,4.058629036e-06,3.931637932947776e-05,-4.054363132460988e-18,-3.7551842784082523e-07,0.3
211,279,4.7375469208e-06,6.289803702089364e-05,-1.0744634148619514e-16,-7.678898991273188e-06,0.3
211,264,4.8382716178e-06,6.482284046281714e-05,8.230607035487514e-17,5.674667651296219e-06,0.3
212,258,2.4591488838e-06,1.7049159094905644e-05,1.7502259046941778e-17,3.684975291631396e-06,0.3
212,251,4.545234203399999e-06,1.7999271042140986e-05,-4.351279578260564e-16,-3.336142628277929e-05,0.3
213,6558,3.2854654788e-06,2.1241911729260267e-05,-2.0327237305206736e-16,-2.6527097234057857e-05,0.3
213,505,3.259291172e-06,0.000162643494052,-2.2244931331813366e-18,-2.9403066926131415e-07,0.3
214,242,5e-05,0.0001197201485258,4.313108161172157e-15,2.7948513527583455e-06,0.3
214,263,9.3999996186e-06,0.0001647693076207,-3.344946861750403e-16,-6.8077589045501516e-06,0.3
214,392,1.61410331726e-05,4.024118277140125e-05,-7.195390188663335e-16,-4.946824287496761e-06,0.3
215,267,4.628855228399999e-06,4.472719310349882e-05,-1.0163686682523226e-16,-7.555890407588793e-06,0.3
215,223,6.486865997399999e-06,7.560477932315068e-06,-1.577728185408508e-16,-6.477329075053998e-06,0.3
216,260,2.9580225944e-06,2.270601334439802e-05,-3.4643891485060677e-18,-5.342516599102987e-07,0.3
216,260,2.4741356372e-06,1.2267220234572108e-05,-1.981870382221364e-18,-4.122288249348784e-07,0.3
217,230,4.904075622599998e-06,4.1434664363614886e-05,-6.440402591188357e-17,-4.33877819246879e-06,0.3
218,307,6.563551426e-06,2.324191172926027e-05,-3.156626441700445e-17,-1.2684067362514986e-06,0.3
219,278,1.20223999024e-05,7.867511817715712e-05,1.1325221329592542e-15,1.4156036860874462e-05,0.3
219,247,4.399289608e-06,3.743393540575588e-05,-4.8487678777874535e-17,-3.9274296646555e-06,0.3
220,6563,4.610010624e-06,3.912022690677112e-05,1.1862195858522292e-16,8.87975514321259e-06,0.3
220,229,2.9806566238e-06,1.6170843917394794e-05,-4.934097493880646e-17,-7.517685360159598e-06,0.3
222,306,3.6815674304e-06,0.0001392587177412,5.060689911175855e-17,5.498203458418352e-06,0.3
223,243,3.7579767704e-06,4.063081678632152e-05,-4.086215915379764e-17,-4.29365400388441e-06,0.3
223,348,5.033608436599999e-06,3.304843013704663e-05,-1.1691065938706537e-16,-7.5304501440811235e-06,0.3
224,232,3.678078413e-06,2.104915909490564e-05,8.309270183355147e-18,9.041538442499796e-07,0.3
224,299,3.1978683472e-06,1.9734721638061866e-05,-1.5250936026815188e-17,-2.0779751349552444e-06,0.3
225,371,4.041302204199999e-06,4.89479250736583e-05,-6.74555795907058e-17,-6.292052534559854e-06,0.3
225,261,3.3103797436e-06,8.388905057061258e-06,7.55516384602858e-19,9.74111285231507e-08,0.3
226,269,5.3201751708e-06,9.660254037844386e-06,-2.73198009506431e-17,-1.5983808001146032e-06,0.3
227,277,4.6086268424e-06,2.894865403151731e-05,2.676376652770211e-16,2.0044901115975647e-05,0.3
228,238,4.5064992904e-06,6.984329126405895e-05,6.232305639314102e-17,4.847818764978032e-06,0.3
228,6564,4.6899766922e-06,3.170601334439802e-05,-2.5164372986179543e-17,-1.8295779402461114e-06,0.3
229,320,3.3091363906e-06,2.680238966157534e-05,1.3329409693471556e-16,1.7196363295307533e-05,0.3
230,252,3.986153841e-06,3.399854208428197e-05,-5.531891576726934e-17,-5.278106153343531e-06,0.3
230,402,4.6079320908e-06,3.892334552620547e-05,-9.085110144615023e-18,-6.806090997187245e-07,0.3
231,331,3.3329298496e-06,3.236626738224241e-05,-3.1788012008875016e-18,-4.054238089464892e-07,0.3
232,429,4.478366851799999e-06,5.346191474156071e-05,2.929257682276719e-17,2.302691603691153e-06,0.3
